,discount,price,no of items,location,class,segment,sub-class,delivery type,RID,profit,duration,address code new,Corporate,Home Office,fynota,kariox,qexty,Central,South,First Class,Same Day,Second Class,placement_week,placement_which_day,delivery_year,delivery_day,deliveryt_week,delivery_which_day,delivery_quarter
501,0.2,2.3883957494071564,3,East,kariox,Consumer,headset,Standard Class,3863,3.9498,0,11740.989526792278,0,0,0,1,0,0,0,0,0,0,1,4,2018,5,1,4,1
502,0.2,3.6932698024152293,3,East,kariox,Consumer,headset,Standard Class,3862,14.5638,0,11740.989526792278,0,0,0,1,0,0,0,0,0,0,1,4,2018,5,1,4,1
503,0.0,3.070839746040796,7,Central,kariox,Home Office,tablet,First Class,1553,10.3488,0,55954.98952679228,0,1,0,1,0,1,0,1,0,0,1,4,2018,5,1,4,1
504,0.2,6.173752770013035,2,South,fynota,Consumer,fastfood,Second Class,7037,89.99700000000001,0,34840.98952679228,0,0,1,0,0,0,1,0,0,1,1,4,2018,5,1,4,1
505,0.2,3.263313674298769,3,East,kariox,Consumer,battery,Same Day,5825,1.9602,0,44268.98952679228,0,0,0,1,0,0,0,0,1,0,1,4,2018,5,1,4,1
506,0.0,4.51830425296643,3,Central,kariox,Home Office,headset,Standard Class,3006,45.84,0,55742.98952679228,0,1,0,1,0,1,0,0,0,0,1,4,2018,5,1,4,1
507,0.0,5.123785392028911,3,West,fynota,Consumer,chocolates,Standard Class,826,40.3128,0,95149.98952679228,0,0,1,0,0,0,0,0,0,0,1,4,2018,5,1,4,1
508,0.0,4.421848128860553,3,South,kariox,Corporate,laptop,Same Day,3538,14.985,0,43459.98952679228,1,0,0,1,0,0,1,0,1,0,1,4,2018,5,1,4,1
509,0.0,3.2011191032789417,2,South,kariox,Consumer,phone,Second Class,4214,11.5432,0,41514.98952679228,0,0,0,1,0,0,1,0,0,1,1,4,2018,5,1,4,1
510,0.0,3.027715319407042,5,South,kariox,Corporate,tablet,Same Day,3540,9.499,0,43459.98952679228,1,0,0,1,0,0,1,0,1,0,1,4,2018,5,1,4,1
511,0.2,5.450523299437368,5,West,qexty,Corporate,tshirts,Standard Class,7825,17.465999999999998,0,91075.98952679228,1,0,0,0,1,0,0,0,0,0,1,4,2018,5,1,4,1
512,0.0,2.2460147415056513,3,South,kariox,Corporate,tablet,Same Day,3539,4.5360000000000005,0,43459.98952679228,1,0,0,1,0,0,1,0,1,0,1,4,2018,5,1,4,1
513,0.2,5.73940698562913,2,South,qexty,Corporate,shorts,Standard Class,769,23.316,0,34749.98952679228,1,0,0,0,1,0,1,0,0,0,1,4,2018,5,1,4,1
514,0.0,2.0794415416798357,2,West,kariox,Corporate,phone,Standard Class,5356,3.84,0,91043.98952679228,1,0,0,1,0,0,0,0,0,0,1,4,2018,5,1,4,1
515,0.2,5.632844856231323,6,West,qexty,Corporate,tshirts,Standard Class,5355,20.9592,0,91043.98952679228,1,0,0,0,1,0,0,0,0,0,1,4,2018,5,1,4,1
516,0.0,5.010435274093589,3,West,fynota,Consumer,chocolates,Standard Class,3217,52.4895,0,95640.98952679228,0,0,1,0,0,0,0,0,0,0,1,4,2018,5,1,4,1
517,0.7,5.987336036524201,8,South,kariox,Home Office,headset,First Class,1888,-331.96,0,34051.98952679228,0,1,0,1,0,0,1,1,0,0,1,4,2018,5,1,4,1
518,0.2,1.960658005689869,2,South,kariox,Home Office,lighting,First Class,1887,2.3976,0,34051.98952679228,0,1,0,1,0,0,1,1,0,0,1,4,2018,5,1,4,1
519,0.3,6.551160331843575,3,East,qexty,Consumer,hoodies,Standard Class,2747,-130.0104,0,3077.989526792278,0,0,0,0,1,0,0,0,0,0,1,4,2018,5,1,4,1
520,0.0,3.5493299891638506,7,Central,qexty,Consumer,shorts,First Class,1658,10.7849,0,54248.98952679228,0,0,0,0,1,1,0,1,0,0,1,4,2018,5,1,4,1
521,0.8,4.649952328759984,9,Central,kariox,Home Office,headset,Standard Class,9591,-172.55700000000002,0,61649.98952679228,0,1,0,1,0,1,0,0,0,0,1,4,2018,5,1,4,1
522,0.2,2.8605995995624944,3,Central,kariox,Home Office,phone,Standard Class,9590,5.6784,0,61649.98952679228,0,1,0,1,0,1,0,0,0,0,1,4,2018,5,1,4,1
523,0.3,7.100818932307994,8,Central,qexty,Corporate,tshirts,Standard Class,9429,-69.312,0,78379.98952679228,1,0,0,0,1,1,0,0,0,0,1,4,2018,5,1,4,1
524,0.0,3.5810158082379915,3,East,kariox,Corporate,battery,Standard Class,4125,9.6957,0,14640.989526792278,1,0,0,1,0,0,0,0,0,0,1,4,2018,5,1,4,1
525,0.0,4.0163830207523885,2,West,kariox,Consumer,laptop,Second Class,18,9.99,0,85123.98952679228,0,0,0,1,0,0,0,0,0,1,1,4,2018,5,1,4,1
526,0.2,3.8472497900853777,2,Central,fynota,Consumer,chocolates,Standard Class,1759,7.6154,0,78134.98952679228,0,0,1,0,0,1,0,0,0,0,1,4,2018,5,1,4,1
527,0.0,3.8146306594194965,7,South,kariox,Corporate,phone,Same Day,3541,21.7728,0,43459.98952679228,1,0,0,1,0,0,1,0,1,0,1,4,2018,5,1,4,1
528,0.0,5.063417479535225,3,West,kariox,Consumer,watch,Standard Class,5197,77.4837,0,99070.98952679228,0,0,0,1,0,0,0,0,0,0,1,4,2018,5,1,4,1
529,0.2,3.775057150354989,5,West,fynota,Consumer,colddrinks,Standard Class,5198,4.36,0,99070.98952679228,0,0,1,0,0,0,0,0,0,0,1,4,2018,5,1,4,1
530,0.5,5.857833149483126,7,East,qexty,Consumer,pants,Second Class,7555,-216.9783,0,20173.989526792277,0,0,0,0,1,0,0,0,0,1,1,4,2018,5,1,4,1
531,0.0,3.687878953780353,2,West,kariox,Consumer,phone,Standard Class,9197,19.1808,0,96162.98952679228,0,0,0,1,0,0,0,0,0,0,1,4,2018,5,1,4,1
532,0.2,7.266827347520591,5,West,fynota,Consumer,colddrinks,Standard Class,9198,125.3,0,96162.98952679228,0,0,1,0,0,0,0,0,0,0,1,4,2018,5,1,4,1
533,0.2,3.1054831375131102,5,East,kariox,Consumer,television,Second Class,7556,5.301,0,20173.989526792277,0,0,0,1,0,0,0,0,0,1,1,4,2018,5,1,4,1
534,0.2,5.548235264578801,1,West,qexty,Consumer,tshirts,Standard Class,9200,32.098,0,96162.98952679228,0,0,0,0,1,0,0,0,0,0,1,4,2018,5,1,4,1
535,0.2,4.062372182978828,2,Central,fynota,Consumer,chocolates,Standard Class,544,7.263999999999999,0,77145.98952679228,0,0,1,0,0,1,0,0,0,0,1,4,2018,5,1,4,1
536,0.2,4.613058987408329,1,Central,fynota,Consumer,colddrinks,Standard Class,545,6.2995,0,77145.98952679228,0,0,1,0,0,1,0,0,0,0,1,4,2018,5,1,4,1
537,0.6,4.191350273497173,4,Central,qexty,Consumer,shorts,Standard Class,546,-84.2928,0,77145.98952679228,0,0,0,0,1,1,0,0,0,0,1,4,2018,5,1,4,1
538,0.0,3.714547200862514,6,West,kariox,Consumer,charger,Standard Class,9199,11.0808,0,96162.98952679228,0,0,0,1,0,0,0,0,0,0,1,4,2018,5,1,4,1
539,0.0,7.187604252662259,7,East,fynota,Consumer,colddrinks,Standard Class,1181,357.1911,0,9740.989526792278,0,0,1,0,0,0,0,0,0,0,1,5,2018,6,1,5,1
540,0.7,3.2254144017077833,2,West,kariox,Consumer,headset,Same Day,2679,-16.776,0,82040.98952679228,0,0,0,1,0,0,0,0,1,0,1,5,2018,6,1,5,1
541,0.0,1.324418957401803,2,East,kariox,Consumer,television,Standard Class,1182,1.0904,0,9740.989526792278,0,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
542,0.0,3.0633909220278057,5,East,kariox,Consumer,television,First Class,1836,6.206,0,7489.989526792278,0,0,0,1,0,0,0,1,0,0,1,5,2018,6,1,5,1
543,0.7,2.405863442447547,7,West,kariox,Consumer,headset,Same Day,2678,-8.1312,0,82040.98952679228,0,0,0,1,0,0,0,0,1,0,1,5,2018,6,1,5,1
544,0.2,3.214707147995981,4,East,kariox,Consumer,watch,Standard Class,2997,8.4024,0,20159.989526792277,0,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
545,0.7,2.19789102187938,2,East,kariox,Consumer,headset,Standard Class,3002,-7.2048,0,20159.989526792277,0,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
546,0.2,4.564014802566598,4,East,fynota,Consumer,chocolates,Standard Class,2999,28.7904,0,20159.989526792277,0,0,1,0,0,0,0,0,0,0,1,5,2018,6,1,5,1
547,0.7,5.332675314059292,3,East,fynota,Consumer,sweets,Standard Class,3000,-172.4925,0,20159.989526792277,0,0,1,0,0,0,0,0,0,0,1,5,2018,6,1,5,1
548,0.2,3.7935997648843394,2,East,kariox,Consumer,battery,Standard Class,3001,3.8864,0,20159.989526792277,0,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
549,0.0,6.426439912590087,3,East,fynota,Consumer,colddrinks,First Class,4413,160.6722,0,11063.989526792278,0,0,1,0,0,0,0,1,0,0,1,5,2018,6,1,5,1
550,0.0,2.9780773383152703,3,East,kariox,Consumer,phone,First Class,4412,9.039,0,11063.989526792278,0,0,0,1,0,0,0,1,0,0,1,5,2018,6,1,5,1
551,0.0,3.6065842113871063,3,South,kariox,Consumer,laptop,Second Class,692,10.3152,0,24019.989526792277,0,0,0,1,0,0,1,0,0,1,1,5,2018,6,1,5,1
552,0.2,1.3822863397223517,1,East,qexty,Consumer,shorts,Standard Class,2998,0.6474,0,20159.989526792277,0,0,0,0,1,0,0,0,0,0,1,5,2018,6,1,5,1
553,0.0,5.651857401791282,1,South,fynota,Consumer,colddrinks,Second Class,691,74.0532,0,24019.989526792277,0,0,1,0,0,0,1,0,0,1,1,5,2018,6,1,5,1
554,0.2,8.091436392439798,3,West,kariox,Consumer,headset,Standard Class,6818,1061.5722,0,99144.98952679228,0,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
555,0.0,1.2584609896100056,2,Central,kariox,Consumer,television,Standard Class,8147,1.6896,0,74544.98952679228,0,0,0,1,0,1,0,0,0,0,1,5,2018,6,1,5,1
556,0.0,6.156767098732342,6,Central,kariox,Consumer,battery,Standard Class,8146,155.727,0,74544.98952679228,0,0,0,1,0,1,0,0,0,0,1,5,2018,6,1,5,1
557,0.2,6.233406299882962,7,Central,kariox,Consumer,laptop,Standard Class,3512,-127.37200000000001,0,76062.98952679228,0,0,0,1,0,1,0,0,0,0,1,5,2018,6,1,5,1
558,0.4,6.037393478996382,2,Central,fynota,Consumer,sweets,Standard Class,3511,-97.72,0,76062.98952679228,0,0,1,0,0,1,0,0,0,0,1,5,2018,6,1,5,1
559,0.2,2.4551344914543303,2,Central,kariox,Consumer,phone,Standard Class,3510,4.0768,0,76062.98952679228,0,0,0,1,0,1,0,0,0,0,1,5,2018,6,1,5,1
560,0.2,2.7441892477180834,3,Central,kariox,Consumer,phone,Standard Class,3509,5.4432,0,76062.98952679228,0,0,0,1,0,1,0,0,0,0,1,5,2018,6,1,5,1
561,0.32,5.2630300275262565,4,Central,qexty,Consumer,pants,Standard Class,3508,-19.8744,0,76062.98952679228,0,0,0,0,1,1,0,0,0,0,1,5,2018,6,1,5,1
562,0.8,1.2214197179296566,4,Central,kariox,Consumer,headset,Standard Class,3507,-5.088,0,76062.98952679228,0,0,0,1,0,1,0,0,0,0,1,5,2018,6,1,5,1
563,0.2,5.3062061679682735,2,Central,fynota,Consumer,colddrinks,Standard Class,3506,20.1584,0,76062.98952679228,0,0,1,0,0,1,0,0,0,0,1,5,2018,6,1,5,1
564,0.2,4.94021282979971,5,West,fynota,Consumer,colddrinks,Standard Class,9765,12.2325,0,91075.98952679228,0,0,1,0,0,0,0,0,0,0,1,5,2018,6,1,5,1
565,0.2,4.127392416268301,2,Central,kariox,Consumer,phone,Second Class,9897,22.4808,0,61692.98952679228,0,0,0,1,0,1,0,0,0,1,1,5,2018,6,1,5,1
566,0.0,2.884800712846709,5,West,kariox,Consumer,lighting,Standard Class,6817,8.95,0,99144.98952679228,0,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
567,0.0,1.8309801823813363,3,West,qexty,Consumer,shorts,Standard Class,6816,2.6208,0,99144.98952679228,0,0,0,0,1,0,0,0,0,0,1,5,2018,6,1,5,1
568,0.0,4.089332020398556,3,East,kariox,Consumer,battery,First Class,4414,26.865,0,11063.989526792278,0,0,0,1,0,0,0,1,0,0,1,5,2018,6,1,5,1
569,0.0,4.644487048365042,1,South,qexty,Consumer,shorts,Second Class,690,14.5614,0,24019.989526792277,0,0,0,0,1,0,1,0,0,1,1,5,2018,6,1,5,1
570,0.0,7.102375891363108,3,East,fynota,Consumer,colddrinks,Same Day,5150,352.3065,0,12600.989526792278,0,0,1,0,0,0,0,0,1,0,1,5,2018,6,1,5,1
571,0.2,3.0592702943579786,6,Central,kariox,Corporate,lighting,Standard Class,4503,7.1928,1,78134.98952679228,1,0,0,1,0,1,0,0,0,0,1,5,2018,7,1,6,1
572,0.0,6.218221561992027,3,Central,kariox,Consumer,laptop,First Class,2157,0.0,0,56446.98952679228,0,0,0,1,0,1,0,1,0,0,1,5,2018,6,1,5,1
573,0.0,4.1892000932347795,3,East,fynota,Consumer,sweets,Standard Class,6324,31.0059,0,20750.989526792277,0,0,1,0,0,0,0,0,0,0,1,5,2018,6,1,5,1
574,0.2,5.738789193187734,7,South,kariox,Consumer,phone,Same Day,8397,108.7408,0,29442.989526792277,0,0,0,1,0,0,1,0,1,0,1,5,2018,6,1,5,1
575,0.0,1.8870696490323797,3,East,kariox,Consumer,television,Standard Class,5154,2.904,1,11050.989526792278,0,0,0,1,0,0,0,0,0,0,1,5,2018,7,1,6,1
576,0.2,0.9887974226609032,1,East,kariox,Consumer,headset,Standard Class,5153,0.84,1,11050.989526792278,0,0,0,1,0,0,0,0,0,0,1,5,2018,7,1,6,1
577,0.2,3.255014871484074,5,Central,kariox,Corporate,phone,Standard Class,4502,9.072000000000001,1,78134.98952679228,1,0,0,1,0,1,0,0,0,0,1,5,2018,7,1,6,1
578,0.0,3.4781584227982836,5,West,kariox,Corporate,television,Second Class,3148,10.368,1,91043.98952679228,1,0,0,1,0,0,0,0,0,1,1,5,2018,7,1,6,1
579,0.2,1.6578470516417878,4,Central,kariox,Consumer,television,First Class,2690,1.64,1,61692.98952679228,0,0,0,1,0,1,0,1,0,0,1,5,2018,7,1,6,1
580,0.2,5.813437754596896,7,East,kariox,Consumer,headset,Standard Class,1414,108.7996,1,11063.989526792278,0,0,0,1,0,0,0,0,0,0,1,5,2018,7,1,6,1
581,0.2,2.6333266549062735,3,East,kariox,Consumer,headset,Standard Class,5736,4.872,1,11063.989526792278,0,0,0,1,0,0,0,0,0,0,1,5,2018,7,1,6,1
582,0.2,3.4892082589848687,7,East,kariox,Consumer,television,Standard Class,777,3.6855,1,46270.98952679228,0,0,0,1,0,0,0,0,0,0,1,5,2018,7,1,6,1
583,0.0,1.8050046959780757,1,Central,kariox,Corporate,lighting,Standard Class,2924,3.04,1,49273.98952679228,1,0,0,1,0,1,0,0,0,0,1,5,2018,7,1,6,1
584,0.2,5.81568156715361,4,East,kariox,Consumer,phone,Standard Class,822,117.432,1,20179.989526792277,0,0,0,1,0,0,0,0,0,0,1,5,2018,7,1,6,1
585,0.7,3.436757557060706,3,East,kariox,Consumer,headset,Standard Class,821,-22.7964,1,20179.989526792277,0,0,0,1,0,0,0,0,0,0,1,5,2018,7,1,6,1
586,0.3,7.1135207015268955,5,East,qexty,Consumer,tshirts,Standard Class,820,0.0,1,20179.989526792277,0,0,0,0,1,0,0,0,0,0,1,5,2018,7,1,6,1
587,0.7,1.1531004739521795,3,East,kariox,Consumer,headset,Standard Class,819,-2.4288,1,20179.989526792277,0,0,0,1,0,0,0,0,0,0,1,5,2018,7,1,6,1
588,0.0,5.411467464480692,4,South,fynota,Consumer,chocolates,Standard Class,2279,53.7504,1,39710.98952679228,0,0,1,0,0,0,1,0,0,0,1,5,2018,7,1,6,1
589,0.0,4.454114711068136,1,South,qexty,Consumer,hoodies,Standard Class,2278,22.3548,1,39710.98952679228,0,0,0,0,1,0,1,0,0,0,1,5,2018,7,1,6,1
590,0.0,5.087225896257968,3,Central,kariox,Consumer,laptop,First Class,2158,9.7164,0,56446.98952679228,0,0,0,1,0,1,0,1,0,0,1,5,2018,6,1,5,1
591,0.3,5.136139555333393,3,East,qexty,Consumer,tshirts,Standard Class,4021,-4.8588,0,20052.989526792277,0,0,0,0,1,0,0,0,0,0,1,5,2018,6,1,5,1
592,0.4,4.416210646453951,3,East,fynota,Consumer,colddrinks,Standard Class,4022,-15.1767,0,20052.989526792277,0,0,1,0,0,0,0,0,0,0,1,5,2018,6,1,5,1
593,0.3,6.74984922321596,5,East,qexty,Consumer,tshirts,Standard Class,4023,0.0,0,20052.989526792277,0,0,0,0,1,0,0,0,0,0,1,5,2018,6,1,5,1
594,0.7,2.1072998698082324,3,West,kariox,Consumer,headset,Same Day,9001,-6.0324,0,86062.98952679228,0,0,0,1,0,0,0,0,1,0,1,5,2018,6,1,5,1
595,0.2,4.4587098594448396,3,East,fynota,Consumer,chocolates,Standard Class,2127,1.0797,0,20182.989526792277,0,0,1,0,0,0,0,0,0,0,1,5,2018,6,1,5,1
596,0.2,5.281944052430092,6,West,fynota,Consumer,chocolates,First Class,422,56.5662,0,81066.98952679228,0,0,1,0,0,0,0,1,0,0,1,5,2018,6,1,5,1
597,0.2,2.9965319537245554,9,South,kariox,Consumer,television,First Class,4064,1.7514,0,29066.989526792277,0,0,0,1,0,0,1,1,0,0,1,5,2018,6,1,5,1
598,0.2,1.4520821016578938,2,West,qexty,Consumer,shorts,Standard Class,9402,0.9612,0,86744.98952679228,0,0,0,0,1,0,0,0,0,0,1,5,2018,6,1,5,1
599,0.2,6.104436025767144,5,West,qexty,Corporate,hoodies,First Class,1098,11.196,0,91088.98952679228,1,0,0,0,1,0,0,1,0,0,1,5,2018,6,1,5,1
600,0.2,5.575797576515221,5,West,fynota,Corporate,colddrinks,Second Class,4847,19.797,0,98340.98952679228,1,0,1,0,0,0,0,0,0,1,1,5,2018,6,1,5,1
601,0.2,4.27154190149861,11,West,kariox,Corporate,television,Second Class,4848,17.908,0,98340.98952679228,1,0,0,1,0,0,0,0,0,1,1,5,2018,6,1,5,1
602,0.2,2.2330206296081365,1,West,kariox,Corporate,television,Second Class,4849,0.8162,0,98340.98952679228,1,0,0,1,0,0,0,0,0,1,1,5,2018,6,1,5,1
603,0.0,5.7242384832235835,5,South,kariox,Consumer,laptop,Standard Class,2277,0.0,1,39710.98952679228,0,0,0,1,0,0,1,0,0,0,1,5,2018,7,1,6,1
604,0.2,1.132691602320972,1,South,kariox,Consumer,charger,First Class,4065,0.3492,0,29066.989526792277,0,0,0,1,0,0,1,1,0,0,1,5,2018,6,1,5,1
605,0.2,3.6776162618352255,3,East,kariox,Consumer,headset,Standard Class,2914,14.3376,0,12589.989526792278,0,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
606,0.2,3.7250185007298096,8,East,kariox,Consumer,phone,Standard Class,818,14.5152,1,20179.989526792277,0,0,0,1,0,0,0,0,0,0,1,5,2018,7,1,6,1
607,0.0,3.7232808808312687,5,East,kariox,Consumer,watch,Standard Class,2912,19.458,0,12589.989526792278,0,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
608,0.4,6.899485175755605,3,East,qexty,Corporate,hoodies,Standard Class,2142,-347.1174,0,12600.989526792278,1,0,0,0,1,0,0,0,0,0,1,5,2018,6,1,5,1
609,0.0,2.8414149131696336,2,East,kariox,Corporate,charger,Standard Class,2141,4.4564,0,12600.989526792278,1,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
610,0.2,5.0075906639100305,9,East,kariox,Corporate,headset,Standard Class,2140,50.4711,0,12600.989526792278,1,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
611,0.0,2.5922651681085,2,East,kariox,Consumer,television,First Class,1746,4.9432,0,15648.989526792278,0,0,0,1,0,0,0,1,0,0,1,5,2018,6,1,5,1
612,0.0,2.6361960973342264,2,East,qexty,Consumer,shorts,Standard Class,8611,6.7008,0,11074.989526792278,0,0,0,0,1,0,0,0,0,0,1,5,2018,6,1,5,1
613,0.2,5.868075828930764,2,East,qexty,Consumer,pants,Standard Class,8610,-44.196000000000005,0,11074.989526792278,0,0,0,0,1,0,0,0,0,0,1,5,2018,6,1,5,1
614,0.0,2.7447035187502458,4,East,kariox,Consumer,battery,Standard Class,8609,4.0456,0,11074.989526792278,0,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
615,0.0,4.04234926710372,2,East,qexty,Consumer,shorts,Standard Class,8608,21.0752,0,11074.989526792278,0,0,0,0,1,0,0,0,0,0,1,5,2018,6,1,5,1
616,0.2,2.7864916274087728,2,East,kariox,Home Office,phone,Standard Class,1875,5.8812,0,44268.98952679228,0,1,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
617,0.2,4.888060797703742,3,Central,kariox,Consumer,laptop,First Class,9846,9.9522,0,63560.98952679228,0,0,0,1,0,1,0,1,0,0,1,5,2018,6,1,5,1
618,0.6,4.119752366156633,7,Central,qexty,Consumer,shorts,First Class,9845,-40.0036,0,63560.98952679228,0,0,0,0,1,1,0,1,0,0,1,5,2018,6,1,5,1
619,0.2,2.7685807008422425,4,Central,kariox,Consumer,tablet,First Class,9844,5.1792,0,63560.98952679228,0,0,0,1,0,1,0,1,0,0,1,5,2018,6,1,5,1
620,0.0,2.7265447837383743,2,Central,kariox,Home Office,watch,Second Class,6323,7.4872,0,49679.98952679228,0,1,0,1,0,1,0,0,0,1,1,5,2018,6,1,5,1
621,0.0,6.24587418029619,6,West,qexty,Consumer,hoodies,Second Class,1700,113.4936,0,99154.98952679228,0,0,0,0,1,0,0,0,0,1,1,5,2018,6,1,5,1
622,0.8,3.202258519044763,3,Central,kariox,Consumer,headset,Standard Class,6301,-38.1114,0,61662.98952679228,0,0,0,1,0,1,0,0,0,0,1,5,2018,6,1,5,1
623,0.0,3.5553480614894135,4,East,kariox,Consumer,television,Standard Class,2913,10.5,0,12589.989526792278,0,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
624,0.0,2.1471001901536506,2,South,kariox,Consumer,television,Standard Class,3888,2.6536,0,31115.989526792277,0,0,0,1,0,0,1,0,0,0,1,5,2018,6,1,5,1
625,0.0,4.294833422971505,6,West,qexty,Home Office,shorts,Standard Class,720,21.996,0,85096.98952679228,0,1,0,0,1,0,0,0,0,0,1,5,2018,6,1,5,1
626,0.2,4.091139431273152,3,West,kariox,Home Office,headset,Standard Class,719,19.4376,0,85096.98952679228,0,1,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
627,0.1,4.182355439544814,5,Central,kariox,Corporate,battery,Standard Class,9151,12.376,0,49273.98952679228,1,0,0,1,0,1,0,0,0,0,1,5,2018,6,1,5,1
628,0.0,4.931303444814125,4,Central,kariox,Corporate,headset,Standard Class,9150,66.5088,0,49273.98952679228,1,0,0,1,0,1,0,0,0,0,1,5,2018,6,1,5,1
629,0.0,6.782112687777851,7,South,fynota,Consumer,colddrinks,Standard Class,2202,229.3018,0,73248.98952679228,0,0,1,0,0,0,1,0,0,0,1,5,2018,6,1,5,1
630,0.0,3.100092288878234,6,South,qexty,Consumer,shorts,Standard Class,2201,9.102,0,73248.98952679228,0,0,0,0,1,0,1,0,0,0,1,5,2018,6,1,5,1
631,0.0,5.66711849028461,6,East,kariox,Home Office,television,Standard Class,308,83.868,0,9740.989526792278,0,1,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
632,0.0,3.8172726688823353,3,East,kariox,Home Office,headset,Standard Class,307,20.9208,0,9740.989526792278,0,1,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
633,0.0,3.255014871484074,4,Central,kariox,Home Office,phone,Second Class,249,12.4416,0,56083.98952679228,0,1,0,1,0,1,0,0,0,1,1,5,2018,6,1,5,1
634,0.0,7.3153847099196785,5,Central,kariox,Home Office,battery,Second Class,248,496.0725,0,56083.98952679228,0,1,0,1,0,1,0,0,0,1,1,5,2018,6,1,5,1
635,0.0,3.8686978806897723,6,Central,kariox,Home Office,phone,Second Class,247,23.94,0,56083.98952679228,0,1,0,1,0,1,0,0,0,1,1,5,2018,6,1,5,1
636,0.0,5.116315758565002,2,Central,kariox,Home Office,laptop,Second Class,246,41.68,0,56083.98952679228,0,1,0,1,0,1,0,0,0,1,1,5,2018,6,1,5,1
637,0.0,7.601832027360015,7,Central,qexty,Home Office,tshirts,Second Class,245,580.5394,0,56083.98952679228,0,1,0,0,1,1,0,0,0,1,1,5,2018,6,1,5,1
638,0.0,5.4805139155288405,3,South,fynota,Consumer,colddrinks,Standard Class,3889,67.1916,0,31115.989526792277,0,0,1,0,0,0,1,0,0,0,1,5,2018,6,1,5,1
639,0.2,2.6379138189131797,2,Central,kariox,Consumer,watch,Standard Class,6302,4.7196,0,61662.98952679228,0,0,0,1,0,1,0,0,0,0,1,5,2018,6,1,5,1
640,0.0,5.8775677004278695,2,South,kariox,Consumer,laptop,Standard Class,3890,107.08200000000001,0,31115.989526792277,0,0,0,1,0,0,1,0,0,0,1,5,2018,6,1,5,1
641,0.7,0.31115442863692305,1,South,kariox,Consumer,headset,Standard Class,6598,-0.91,0,33255.98952679228,0,0,0,1,0,0,1,0,0,0,1,5,2018,6,1,5,1
642,0.0,1.9960599327407849,2,West,kariox,Consumer,charger,Standard Class,861,0.1472,0,95161.98952679228,0,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
643,0.0,3.139832617527748,2,West,kariox,Consumer,television,Standard Class,862,10.626,0,95161.98952679228,0,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
644,0.0,7.273300763089057,7,South,qexty,Consumer,hoodies,Second Class,1812,245.021,0,23840.989526792277,0,0,0,0,1,0,1,0,0,1,1,5,2018,6,1,5,1
645,0.0,2.8936995479888394,7,West,kariox,Corporate,television,Second Class,4955,4.6956,0,90070.98952679228,1,0,0,1,0,0,0,0,0,1,1,5,2018,6,1,5,1
646,0.0,4.371218435957278,3,West,kariox,Corporate,phone,Second Class,4956,36.4044,0,90070.98952679228,1,0,0,1,0,0,0,0,0,1,1,5,2018,6,1,5,1
647,0.0,6.197563663812933,5,Central,kariox,Corporate,tablet,Second Class,9697,240.8595,0,49273.98952679228,1,0,0,1,0,1,0,0,0,1,1,5,2018,6,1,5,1
648,0.2,4.253738614372351,2,Central,kariox,Home Office,television,Second Class,491,6.1572,0,78379.98952679228,0,1,0,1,0,1,0,0,0,1,1,5,2018,6,1,5,1
649,0.0,2.67552700939665,3,West,kariox,Corporate,television,Standard Class,1856,4.7916,0,91071.98952679228,1,0,0,1,0,0,0,0,0,0,1,5,2018,6,1,5,1
650,0.3,4.604349849604189,2,Central,qexty,Corporate,hoodies,Standard Class,916,-18.5562,0,79246.98952679228,1,0,0,0,1,1,0,0,0,0,1,5,2018,6,1,5,1
651,0.3,6.6820384195488005,4,Central,qexty,Corporate,tshirts,Standard Class,917,-56.996,0,79246.98952679228,1,0,0,0,1,1,0,0,0,0,1,5,2018,6,1,5,1
652,0.8,2.1480343331454477,3,Central,kariox,Corporate,headset,Standard Class,918,-14.5656,0,79246.98952679228,1,0,0,1,0,1,0,0,0,0,1,5,2018,6,1,5,1
653,0.2,3.598517014033545,2,Central,kariox,Consumer,phone,Same Day,6938,11.8768,0,80946.98952679228,0,0,0,1,0,1,0,0,1,0,1,5,2018,6,1,5,1
654,0.0,6.473643752283851,8,Central,qexty,Consumer,tshirts,Standard Class,2496,32.391999999999996,0,47583.98952679228,0,0,0,0,1,1,0,0,0,0,1,5,2018,6,1,5,1
